2.930257587377155915e+02,1.274357188567119659e+00,1.274357188567119659e+00
2.930374317486517270e+02,7.460677839077692330e-02,7.460677839077692330e-02
2.930374351041738237e+02,2.733631973790903169e-01,2.733631973790903169e-01
2.930374403463568456e+02,1.554101500215611126e-03,1.554101500215611126e-03
2.930374636039450706e+02,5.357397184688723153e-04,5.357397184688723153e-04
2.930374658309223719e+02,4.595653235018311994e-03,4.595653235018311994e-03
2.930374701894255622e+02,2.043932798268477680e-01,2.043932798268477680e-01
2.930438656796962391e+02,1.204374259344169513e+04,1.204374259344169513e+04
2.930438682133230373e+02,6.587011173204916636e-02,6.587011173204916636e-02
2.930438944460862558e+02,1.488412170049479755e+04,1.488412170049479755e+04
2.930439481864850677e+02,1.877759765123009493e+04,1.877759765123009493e+04
2.930459156218021803e+02,1.373590471740342444e+06,1.373590471740342444e+06
2.930459317946716169e+02,5.977866898898557338e+03,5.977866898898557338e+03
2.930459792115831874e+02,5.769522984462955035e+06,5.769522984462955035e+06
2.930461685222269352e+02,3.210483234806903141e+01,3.210483234806903141e+01
2.930461970408974821e+02,1.956698428523572627e+06,1.956698428523572627e+06
2.930463265953684981e+02,9.998367891921252012e+05,9.998367891921252012e+05
2.930796838219403071e+02,1.280789902637615427e+07,1.280789902637615427e+07
2.930796900652542263e+02,1.265471637156409706e+05,1.265471637156409706e+05
2.930797423624618432e+02,6.755838767456762071e+03,6.755838767456762071e+03
2.930797874656653335e+02,5.728605170325518969e+01,5.728605170325518969e+01
2.931012674561042104e+02,4.516564478322617340e+10,4.516564478322617340e+10
2.931013772138476838e+02,4.714557764424232483e+10,4.714557764424232483e+10
2.931129917621947243e+02,2.542352326788077698e+11,2.542352326788077698e+11
2.931131054589224050e+02,2.551042195315940247e+11,2.551042195315940247e+11
2.932492000037911453e+02,5.394338277517025948e+09,5.394338277517025948e+09
2.932497099231764537e+02,5.288328104237380981e+09,5.288328104237380981e+09
2.932633474343332409e+02,1.087255151461475677e+11,1.087255151461475677e+11
2.932654986893141427e+02,1.135584002952240143e+11,1.135584002952240143e+11
2.934628566820964011e+02,2.381847261199158803e+07,2.381847261199158803e+07
2.934647737577178646e+02,7.394539171651345491e+08,7.394539171651345491e+08
2.934779840750223912e+02,1.878101760086476861e+04,1.878101760086476861e+04
2.937396356101863262e+02,4.828183343153120279e+08,4.828183343153120279e+08
2.937409800529043196e+02,6.938187506666197777e+08,6.938187506666197777e+08
2.937422172326917007e+02,1.885785852632499933e+08,1.885785852632499933e+08
2.937551098020196036e+02,2.707782998186506302e+04,2.707782998186506302e+04
2.937969745345482124e+02,1.603363553924501836e+08,1.603363553924501836e+08
2.938040771386051802e+02,1.812177583888947998e+12,1.812177583888947998e+12
2.938126526454815348e+02,1.736686891386926514e+12,1.736686891386926514e+12
2.939419448693501522e+02,1.832818292315626442e+08,1.832818292315626442e+08
2.939425046472648546e+02,8.604099215999445319e+07,8.604099215999445319e+07
2.939471849088350268e+02,1.324453748419356793e+08,1.324453748419356793e+08
2.939477261169905660e+02,3.152823592569337368e+09,3.152823592569337368e+09
2.939501438802465714e+02,5.824590165776701269e+02,5.824590165776701269e+02
2.939573245711715117e+02,4.179818442954953671e+09,4.179818442954953671e+09
2.939575837983931592e+02,2.202994622204112602e+04,2.202994622204112602e+04
2.939640189352638799e+02,2.745127221366096115e+10,2.745127221366096115e+10
2.939671691614386191e+02,3.381901011494096756e+09,3.381901011494096756e+09
2.939981719863340004e+02,4.776394668085783203e+12,4.776394668085783203e+12
2.940288506280633669e+02,2.555394614350939810e+05,2.555394614350939810e+05
2.940290574286989340e+02,1.165354175903336145e+06,1.165354175903336145e+06
2.940305301844732639e+02,8.726891038353907643e+05,8.726891038353907643e+05
2.940306903758224166e+02,1.184174566626846092e+06,1.184174566626846092e+06
2.940315202968789094e+02,1.303458996209762804e+07,1.303458996209762804e+07
2.940320607978488852e+02,7.588665649233768880e+07,7.588665649233768880e+07
2.940330866293685403e+02,2.032523597566621006e+07,2.032523597566621006e+07
2.940373035519681366e+02,3.226812772951860353e+01,3.226812772951860353e+01
2.940374308299049630e+02,1.437484813990218937e+08,1.437484813990218937e+08
2.940375554802400302e+02,1.945785857803562889e+06,1.945785857803562889e+06
2.940395071645715461e+02,1.542727850487531668e+03,1.542727850487531668e+03
2.940406667794783289e+02,2.032208644499012232e+08,2.032208644499012232e+08
2.940484857735550577e+02,8.580765333702254295e+08,8.580765333702254295e+08
2.940534396960519530e+02,8.908414929637417793e+08,8.908414929637417793e+08
2.940547852898973815e+02,5.083504072677614167e+06,5.083504072677614167e+06
2.940548035344143045e+02,8.786090866748166084e+07,8.786090866748166084e+07
2.940549088506979274e+02,5.399189789418292232e+06,5.399189789418292232e+06
2.940558264753684625e+02,1.411272819694482163e+07,1.411272819694482163e+07
2.940562178795663613e+02,3.855893022465111315e+07,3.855893022465111315e+07
2.940598786448190367e+02,1.407967120581706241e+07,1.407967120581706241e+07
2.940599633490979841e+02,1.734765530227583076e+04,1.734765530227583076e+04
2.940601832930481123e+02,7.392940534975206538e+04,7.392940534975206538e+04
2.940605004903317194e+02,4.954855414903955534e+03,4.954855414903955534e+03
2.940754161965510889e+02,1.780125827117671728e+09,1.780125827117671728e+09
2.940795865464760368e+02,1.448829205928289518e+07,1.448829205928289518e+07
2.940846805557756625e+02,1.645191891599066734e+09,1.645191891599066734e+09
2.940871879793883181e+02,2.888926152169634700e+08,2.888926152169634700e+08
2.940879033865911651e+02,3.411331854640676465e+04,3.411331854640676465e+04
2.940891111636328219e+02,1.842435385612010956e+09,1.842435385612010956e+09
2.940898375205812272e+02,1.635781327330975328e+06,1.635781327330975328e+06
2.941177879680527099e+02,6.087412890746378326e+10,6.087412890746378326e+10
2.941181128668187625e+02,5.096751804672664642e+10,5.096751804672664642e+10
2.941232962908212016e+02,7.140750896719364014e+11,7.140750896719364014e+11
2.941378718587107528e+02,1.149914818039982833e+02,1.149914818039982833e+02
2.941414838568508117e+02,3.232682251538262844e+09,3.232682251538262844e+09
2.941429306942646349e+02,3.231489251350943559e-01,3.231489251350943559e-01
2.941429309727095642e+02,9.485011093429807083e-02,9.485011093429807083e-02
2.941429330114606842e+02,6.731106740496736979e-08,6.731106740496736979e-08
2.941429483915972014e+02,3.518005967540582118e-02,3.518005967540582118e-02
2.941429493689182664e+02,1.157919886342901944e-03,1.157919886342901944e-03
2.941429501170707113e+02,5.762013368172018424e-02,5.762013368172018424e-02
2.941432715499137203e+02,1.103997705090403606e-03,1.103997705090403606e-03
2.941432744387193452e+02,1.083083567392907707e-03,1.083083567392907707e-03
2.941432775805470783e+02,3.900100269946760555e-09,3.900100269946760555e-09
2.941432881182927304e+02,1.110542155039958487e-06,1.110542155039958487e-06
2.941432905007062004e+02,2.115374226293522276e-04,2.115374226293522276e-04
2.941432932452570981e+02,1.234335134859430297e-03,1.234335134859430297e-03
2.941452425140322475e+02,1.701085109802381277e+09,1.701085109802381277e+09
2.941484636382076019e+02,1.562083790873087692e+10,1.562083790873087692e+10
2.941488238143556941e+02,6.784238589503176510e+06,6.784238589503176510e+06
2.941541459698747190e+02,1.084114232011665726e+10,1.084114232011665726e+10
2.941558914497546766e+02,1.170936792463736534e+09,1.170936792463736534e+09
2.941559068683129681e+02,8.798043426671341876e+03,8.798043426671341876e+03
2.941559137271801205e+02,2.812908543681203365e+09,2.812908543681203365e+09
2.941559535503545249e+02,4.779899823309014319e+05,4.779899823309014319e+05
2.941634608452199018e+02,3.514155404156737775e+07,3.514155404156737775e+07
2.941640575385665102e+02,2.216150966389292479e+08,2.216150966389292479e+08
2.941655482656398135e+02,1.072771823791400790e+09,1.072771823791400790e+09
2.941689569572490086e+02,4.611191249068686523e+12,4.611191249068686523e+12
2.941695579525410835e+02,4.848752504817770422e+07,4.848752504817770422e+07
2.941743059178511999e+02,3.854102635575370605e+12,3.854102635575370605e+12
2.941914554541959888e+02,6.301579474990569724e+04,6.301579474990569724e+04
2.941914719504641766e+02,9.983780529290776758e+04,9.983780529290776758e+04
2.941918128645463071e+02,2.856416165948485374e+09,2.856416165948485374e+09
2.941920234309296234e+02,7.939307464098820901e+02,7.939307464098820901e+02
2.941927779310667006e+02,1.236735366048302490e+12,1.236735366048302490e+12
2.941943119658531600e+02,1.247902043565351807e+12,1.247902043565351807e+12
2.941992355023137407e+02,1.344686683336574463e+12,1.344686683336574463e+12
2.942004209271798914e+02,1.816426657564809326e+12,1.816426657564809326e+12
2.942231682618127024e+02,9.335016352527638664e+05,9.335016352527638664e+05
2.942234065648623869e+02,8.058239697586719412e+05,8.058239697586719412e+05
2.942251302371685711e+02,5.281889264102191664e+05,5.281889264102191664e+05
2.942252302731966438e+02,8.275840649220227497e+05,8.275840649220227497e+05
2.942289066789130629e+02,1.982881556063202666e+01,1.982881556063202666e+01
2.942292188350469928e+02,1.529332772840965539e+06,1.529332772840965539e+06
2.942369904006554293e+02,1.616166324980682693e+06,1.616166324980682693e+06
2.942429112033092338e+02,6.906309225787530899e+09,6.906309225787530899e+09
2.942457461443125339e+02,8.864448325925064087e+09,8.864448325925064087e+09
2.942471448989744545e+02,8.843458161521876173e+04,8.843458161521876173e+04
2.942534065074392515e+02,4.465130706857317127e+06,4.465130706857317127e+06
2.942534952121017682e+02,3.467077392767120838e+09,3.467077392767120838e+09
2.942548784380776965e+02,5.365934288815539330e+06,5.365934288815539330e+06
2.942591889298752790e+02,1.176756261091893748e+03,1.176756261091893748e+03
2.942611989009018885e+02,7.562043807456654310e+07,7.562043807456654310e+07
2.942658806490107395e+02,8.365480155738057569e+06,8.365480155738057569e+06
2.942659776550865445e+02,6.199745570150417835e+07,6.199745570150417835e+07
2.942761700040090318e+02,9.297846365560634136e+08,9.297846365560634136e+08
2.942810666128034995e+02,1.027112937131804705e+09,1.027112937131804705e+09
